Latitude,Longitude,POC,State,County,City,Site.Code,n
45.470191,-122.816411,1,Oregon,Washington,Beaverton,41-067-0111,489
45.496641,-122.602877,1,Oregon,Multnomah,Portland,41-051-0080,3176
45.518294,-122.967048,1,Oregon,Washington,Hillsboro,41-067-1003,529
45.528501,-122.972398,1,Oregon,Washington,Hillsboro,41-067-0004,1593
45.528501,-122.972398,2,Oregon,Washington,Hillsboro,41-067-0004,122
45.535,-122.698889,1,Oregon,Multnomah,Portland,41-051-0244,1048
45.549839,-94.13345,1,Minnesota,Stearns,St. Cloud,27-145-3052,1207
45.549839,-94.13345,3,Minnesota,Stearns,St. Cloud,27-145-3052,7431
45.56137,-122.6679,1,Oregon,Multnomah,Portland,41-051-0246,1888
45.56498,-88.80859,1,Wisconsin,Forest,Not in a city,55-041-0007,679
45.56498,-88.80859,2,Wisconsin,Forest,Not in a city,55-041-0007,263
45.56498,-88.80859,3,Wisconsin,Forest,Not in a city,55-041-0007,3888
45.586785,-122.40287,1,Washington,Clark,Camas,53-011-0020,68
45.602419,-121.203387,1,Oregon,Wasco,City of The Dalles,41-065-0007,310
45.623325,-106.668643,1,Montana,Rosebud,Not in a city,30-087-0307,633
45.623325,-106.668643,2,Montana,Rosebud,Not in a city,30-087-0307,192
45.64336,-122.58737,3,Washington,Clark,Vancouver,53-011-0024,413
45.64336,-122.58737,5,Washington,Clark,Vancouver,53-011-0024,3850
45.648333,-122.586944,1,Washington,Clark,Vancouver,53-011-0013,2175
45.648333,-122.586944,3,Washington,Clark,Vancouver,53-011-0013,1291
45.64987,-122.5901,3,Washington,Clark,Vancouver,53-011-0023,829
45.652231,-118.823033,1,Oregon,Umatilla,Pendleton,41-059-0121,1514
45.66408,-118.68909,2,Oregon,Umatilla,Mission (Government Indian Mission),41-059-7002,909
45.694425,-121.883215,1,Washington,Skamania,Not in a city,53-059-0002,62
45.726223,-111.068135,1,Montana,Gallatin,Not in a city,30-031-0006,346
45.768531,-122.7721,1,Oregon,Columbia,Not in a city,41-009-0004,493
45.772707,-111.178286,1,Montana,Gallatin,Not in a city,30-031-0008,1180
45.7804,-108.511542,3,Montana,Yellowstone,Billings,30-111-0085,1738
45.79367,-111.16489,1,Montana,Gallatin,Not in a city,30-031-0018,260
45.801897,-108.4268,1,Montana,Yellowstone,Billings,30-111-1065,1134
45.806311,-108.425978,3,Montana,Yellowstone,Billings,30-111-0087,2412
45.828968,-119.262991,1,Oregon,Umatilla,Hermiston,41-059-1003,116
45.839111,-119.283,1,Oregon,Umatilla,Hermiston,41-059-1002,125
45.8639,-122.410889,1,Washington,Clark,Yacolt,53-011-0022,60
45.931274,-116.116255,1,Idaho,Idaho,Grangeville,16-049-0002,48
45.968217,-95.605594,1,Minnesota,Douglas,Not in a city,27-041-2110,48
46.002602,-112.501247,1,Montana,Silver Bow,Butte-Silver Bow (Remainder),30-093-0005,1093
46.002602,-112.501247,2,Montana,Silver Bow,Butte-Silver Bow (Remainder),30-093-0005,499
46.002602,-112.501247,3,Montana,Silver Bow,Butte-Silver Bow (Remainder),30-093-0005,8033
46.0519,-89.654,1,Wisconsin,Vilas,Not in a city,55-125-0001,968
46.0519,-89.654,3,Wisconsin,Vilas,Not in a city,55-125-0001,2704
46.05881,-118.35147,1,Washington,Walla Walla,Walla Walla,53-071-0005,62
46.139391,-87.907356,1,Michigan,Dickinson,Not in a city,26-043-0002,92
46.139444,-122.961944,1,Washington,Cowlitz,Longview,53-015-0015,69
46.15983,-88.119762,1,Michigan,Iron,Crystal Falls,26-071-0001,44
46.164666,-94.359379,1,Minnesota,Crow Wing,Not in a city,27-035-3202,41
46.2053,-93.75945,1,Minnesota,Mille Lacs,Onamia,27-095-3051,1057
46.2094,-116.0275,1,Idaho,Idaho,Not in a city,16-049-0003,264
46.2094,-116.0275,2,Idaho,Idaho,Not in a city,16-049-0003,216
46.21835,-119.204153,1,Washington,Benton,Kennewick,53-005-0002,480
46.243621,-114.158889,1,Montana,Ravalli,Hamilton,30-081-0007,425
46.243621,-114.158889,3,Montana,Ravalli,Hamilton,30-081-0007,9159
46.244328,-114.158166,1,Montana,Ravalli,Hamilton,30-081-0001,574
46.288877,-85.950227,1,Michigan,Schoolcraft,Not in a city,26-153-0001,360
46.288877,-85.950227,3,Michigan,Schoolcraft,Not in a city,26-153-0001,1374
46.31932,-119.999677,1,Washington,Yakima,Sunnyside,53-077-0005,46
46.37543,-120.72932,1,Washington,Yakima,White Swan,53-077-0016,26
46.38024,-120.33266,1,Washington,Yakima,Toppenish,53-077-0015,97
46.38024,-120.33266,5,Washington,Yakima,Toppenish,53-077-0015,3218
46.39674,-94.1303,3,Minnesota,Crow Wing,Brainerd,27-035-3204,6043
46.401631,-122.955557,1,Washington,Lewis,Chehalis,53-041-0008,59
46.408352,-116.992533,1,Idaho,Nez Perce,Lewiston,16-069-0012,54
46.417778,-117.018611,1,Idaho,Nez Perce,Lewiston,16-069-0009,321
46.417778,-117.018611,2,Idaho,Nez Perce,Lewiston,16-069-0009,170
46.425416,-117.060445,1,Washington,Asotin,Clarkston,53-003-0004,124
46.454021,-84.606753,1,Michigan,Chippewa,Not in a city,26-033-0903,191
46.481689,-84.331705,1,Michigan,Chippewa,Sault Ste. Marie,26-033-0902,877
46.493633,-84.364207,1,Michigan,Chippewa,Sault Ste. Marie,26-033-0901,1511
46.493633,-84.364207,2,Michigan,Chippewa,Sault Ste. Marie,26-033-0901,561
46.493633,-84.364207,3,Michigan,Chippewa,Sault Ste. Marie,26-033-0901,3839
46.586904,-95.584209,1,Minnesota,Otter Tail,Not in a city,27-111-2012,34
46.598056,-120.499167,1,Washington,Yakima,Yakima,53-077-0009,2115
46.598056,-120.499167,3,Washington,Yakima,Yakima,53-077-0009,2716
46.598056,-120.499167,5,Washington,Yakima,Yakima,53-077-0009,4045
46.60234,-90.65615,1,Wisconsin,Ashland,Not in a city,55-003-0010,947
46.60234,-90.65615,2,Wisconsin,Ashland,Not in a city,55-003-0010,724
46.60234,-90.65615,3,Wisconsin,Ashland,Not in a city,55-003-0010,1922
46.603824,-112.036109,1,Montana,Lewis and Clark,Helena,30-049-0018,1037
46.603824,-112.036109,3,Montana,Lewis and Clark,Helena,30-049-0018,779
46.658762,-112.013089,1,Montana,Lewis and Clark,Helena Valley West Central,30-049-0026,143
46.658762,-112.013089,2,Montana,Lewis and Clark,Helena Valley West Central,30-049-0026,610
46.658762,-112.013089,3,Montana,Lewis and Clark,Helena Valley West Central,30-049-0026,8648
46.658762,-112.013089,4,Montana,Lewis and Clark,Helena Valley West Central,30-049-0026,3985
46.682299,-68.016195,1,Maine,Aroostook,Presque Isle,23-003-1011,337
46.682299,-68.016195,2,Maine,Aroostook,Presque Isle,23-003-1011,4896
46.698422,-68.038403,1,Maine,Aroostook,Presque Isle,23-003-1008,175
46.698422,-68.038403,2,Maine,Aroostook,Presque Isle,23-003-1008,361
46.713694,-92.511722,3,Minnesota,Carlton,Cloquet,27-017-7417,4261
46.717881,-122.969575,1,Washington,Lewis,Centralia,53-041-0006,68
46.72182,-116.960177,1,Idaho,Latah,Moscow,16-057-0005,56
46.72447,-117.18014,1,Washington,Whitman,Pullman,53-075-0003,145
46.730218,-92.079912,1,Wisconsin,Douglas,Superior,55-031-0025,382
46.743657,-92.165998,1,Minnesota,Saint Louis,Duluth,27-137-7554,862
46.743657,-92.165998,3,Minnesota,Saint Louis,Duluth,27-137-7554,6662
46.76643,-92.13354,1,Minnesota,Saint Louis,Duluth,27-137-7551,1351
46.76643,-92.13354,3,Minnesota,Saint Louis,Duluth,27-137-7551,368
46.77107,-92.11732,3,Minnesota,Saint Louis,Duluth,27-137-7549,368
46.81826,-92.08936,1,Minnesota,Saint Louis,Duluth,27-137-7550,2226
46.81826,-92.08936,2,Minnesota,Saint Louis,Duluth,27-137-7550,775
46.81826,-92.08936,3,Minnesota,Saint Louis,Duluth,27-137-7550,1359
46.825425,-100.76821,1,North Dakota,Burleigh,Bismarck,38-015-0003,2591
46.825425,-100.76821,2,North Dakota,Burleigh,Bismarck,38-015-0003,1230
46.825425,-100.76821,3,North Dakota,Burleigh,Bismarck,38-015-0003,8313
46.825425,-100.76821,4,North Dakota,Burleigh,Bismarck,38-015-0003,2632
46.842181,-114.021499,1,Montana,Missoula,Missoula,30-063-0024,261
46.842181,-114.021499,3,Montana,Missoula,Missoula,30-063-0024,9035
46.842181,-114.021499,4,Montana,Missoula,Missoula,30-063-0024,4454
46.8505,-111.987164,1,Montana,Lewis and Clark,Not in a city,30-049-0004,786
46.8505,-111.987164,2,Montana,Lewis and Clark,Not in a city,30-049-0004,444
46.8505,-111.987164,3,Montana,Lewis and Clark,Not in a city,30-049-0004,7444
46.851811,-95.846272,3,Minnesota,Becker,Detroit Lakes,27-005-2013,5954
46.874836,-113.996196,1,Montana,Missoula,Missoula,30-063-0031,1297
46.874836,-113.996196,2,Montana,Missoula,Missoula,30-063-0031,395
46.878221,-117.365183,1,Washington,Whitman,Colfax,53-075-0004,63
46.88,-102.788333,1,North Dakota,Stark,Dickinson,38-089-0002,90
46.881214,-113.885678,1,Montana,Missoula,Not in a city,30-063-0012,229
46.8943,-103.37853,1,North Dakota,Billings,Not in a city,38-007-0002,918
46.8943,-103.37853,3,North Dakota,Billings,Not in a city,38-007-0002,4904
46.933754,-96.85535,1,North Dakota,Cass,Not in a city,38-017-1004,1859
46.933754,-96.85535,2,North Dakota,Cass,Not in a city,38-017-1004,229
46.933754,-96.85535,3,North Dakota,Cass,Not in a city,38-017-1004,7968
46.954415,-112.697617,1,Montana,Lewis and Clark,Not in a city,30-049-0019,224
46.954617,-112.682575,1,Montana,Lewis and Clark,Lincoln,30-049-0025,89
46.97228,-123.83173,1,Washington,Grays Harbor,Aberdeen,53-027-2002,98
46.99364,-120.545,1,Washington,Kittitas,Ellensburg,53-037-0002,82
46.99364,-120.545,3,Washington,Kittitas,Ellensburg,53-037-0002,988
46.99364,-120.545,5,Washington,Kittitas,Ellensburg,53-037-0002,3300
47.012907,-114.224273,3,Montana,Missoula,Frenchtown,30-063-0037,8358
47.029396,-122.821548,1,Washington,Thurston,Lacey,53-067-0013,474
47.048537,-109.455315,3,Montana,Fergus,Not in a city,30-027-0006,6332
47.12,-118.3819,1,Washington,Adams,Ritzville,53-001-0003,97
47.1303,-119.2737,1,Washington,Grant,Moses Lake,53-025-1002,71
47.14,-122.3003,1,Washington,Pierce,South Hill,53-053-1018,352
47.1411,-121.9379,1,Washington,King,Enumclaw,53-033-0023,92
47.159942,-94.150987,1,Minnesota,Cass,Not in a city,27-021-0001,395
47.159942,-94.150987,2,Minnesota,Cass,Not in a city,27-021-0001,392
47.177035,-113.483612,1,Montana,Missoula,Seeley Lake,30-063-0021,475
47.185833,-101.428056,3,North Dakota,Oliver,Not in a city,38-065-0002,6960
47.185833,-101.428056,4,North Dakota,Oliver,Not in a city,38-065-0002,300
47.1864,-122.4517,1,Washington,Pierce,Tacoma,53-053-0029,5403
47.1864,-122.4517,2,Washington,Pierce,Tacoma,53-053-0029,230
47.1864,-122.4517,3,Washington,Pierce,Tacoma,53-053-0029,5457
47.1864,-122.4517,4,Washington,Pierce,Tacoma,53-053-0029,1044
47.1864,-122.4517,5,Washington,Pierce,Tacoma,53-053-0029,1980
47.22634,-122.46256,5,Washington,Pierce,Tacoma,53-053-0024,3853
47.22634,-122.46256,6,Washington,Pierce,Tacoma,53-053-0024,1642
47.227649,-123.115827,1,Washington,Mason,Shelton,53-045-0004,80
47.236699,-93.526411,1,Minnesota,Itasca,Grand Rapids,27-061-1105,46
47.2656,-122.3858,1,Washington,Pierce,Tacoma,53-053-0031,1070
47.2875,-122.2144,3,Washington,King,Auburn,53-033-0089,160
47.2875,-122.2144,5,Washington,King,Auburn,53-033-0089,725
47.296309,-91.264331,1,Minnesota,Lake,Silver Bay,27-075-7608,20
47.298611,-101.766944,1,North Dakota,Mercer,Not in a city,38-057-0004,976
47.298611,-101.766944,2,North Dakota,Mercer,Not in a city,38-057-0004,215
47.298611,-101.766944,3,North Dakota,Mercer,Not in a city,38-057-0004,7903
47.298611,-101.766944,4,North Dakota,Mercer,Not in a city,38-057-0004,1681
47.298611,-101.766944,5,North Dakota,Mercer,Not in a city,38-057-0004,1217
47.3132,-102.5273,3,North Dakota,Dunn,Not in a city,38-025-0003,4740
47.316577,-116.571281,1,Idaho,Benewah,Not in a city,16-009-0010,2636
47.316577,-116.571281,2,Idaho,Benewah,Not in a city,16-009-0010,187
47.316577,-116.571281,3,Idaho,Benewah,Not in a city,16-009-0010,1461
47.338605,-116.885623,1,Idaho,Benewah,Not in a city,16-009-0011,185
47.342423,-102.645864,3,North Dakota,Dunn,Dunn Center,38-025-0004,2251
47.355332,-68.321106,1,Maine,Aroostook,Madawaska (census name for Madawaska Center),23-003-0014,280
47.355332,-68.321106,2,Maine,Aroostook,Madawaska (census name for Madawaska Center),23-003-0014,5315
47.383433,-122.233454,1,Washington,King,Kent,53-033-0033,122
47.38443,-94.60166,3,Minnesota,Cass,Cass Lake,27-021-3410,2215
47.386111,-122.230278,1,Washington,King,Kent,53-033-2004,373
47.386111,-122.230278,3,Washington,King,Kent,53-033-2004,5692
47.386111,-122.230278,5,Washington,King,Kent,53-033-2004,1616
47.412222,-120.318333,1,Washington,Chelan,Wenatchee,53-007-0006,60
47.41645,-117.52997,1,Washington,Spokane,Cheney,53-063-0001,10
47.43061,-120.34195,3,Washington,Chelan,West Wenatchee,53-007-0011,2137
47.43061,-120.34195,5,Washington,Chelan,West Wenatchee,53-007-0011,462
47.49022,-121.77278,1,Washington,King,North Bend (Northbend),53-033-0017,459
47.498535,-122.278385,5,Washington,King,Tukwila,53-033-0069,182
47.50218,-111.279698,1,Montana,Cascade,Great Falls,30-013-1026,1140
47.523355,-92.536305,1,Minnesota,Saint Louis,Virginia,27-137-7001,1160
47.523355,-92.536305,3,Minnesota,Saint Louis,Virginia,27-137-7001,5920
47.523432,-122.324014,1,Washington,King,Seattle,53-033-0021,1043
47.526878,-114.101502,1,Montana,Lake,Not in a city,30-047-0013,696
47.536389,-116.236667,1,Idaho,Shoshone,Pinehurst (Pine Creek),16-079-0017,3850
47.536389,-116.236667,2,Idaho,Shoshone,Pinehurst (Pine Creek),16-079-0017,111
47.536389,-116.236667,3,Idaho,Shoshone,Pinehurst (Pine Creek),16-079-0017,2130
47.536389,-116.236667,4,Idaho,Shoshone,Pinehurst (Pine Creek),16-079-0017,2507
47.55975,-122.338265,1,Washington,King,Seattle,53-033-0057,1885
47.55975,-122.338265,2,Washington,King,Seattle,53-033-0057,61
47.55975,-122.338265,3,Washington,King,Seattle,53-033-0057,5309
47.55975,-122.338265,5,Washington,King,Seattle,53-033-0057,1786
47.568236,-122.308628,1,Washington,King,Seattle,53-033-0080,4093
47.568236,-122.308628,3,Washington,King,Seattle,53-033-0080,7006
47.568236,-122.308628,5,Washington,King,Seattle,53-033-0080,1072
47.5812,-103.2995,1,North Dakota,McKenzie,Not in a city,38-053-0002,280
47.5812,-103.2995,3,North Dakota,McKenzie,Not in a city,38-053-0002,7894
47.592675,-122.627397,3,Washington,Kitsap,Bremerton,53-035-0007,4857
47.592675,-122.627397,5,Washington,Kitsap,Bremerton,53-035-0007,1617
47.594395,-115.323746,1,Montana,Sanders,Thompson Falls,30-089-0007,1279
47.597222,-122.319722,3,Washington,King,Seattle,53-033-0030,2003
47.597222,-122.319722,5,Washington,King,Seattle,53-033-0030,3002
47.598863,-120.664702,1,Washington,Chelan,Leavenworth,53-007-0010,21
47.599703,-97.899009,1,North Dakota,Steele,Sharon,38-091-0001,110
47.61311,-122.20161,1,Washington,King,Bellevue,53-033-0037,318
47.660743,-117.358121,1,Washington,Spokane,Spokane,53-063-0016,1803
47.660743,-117.358121,2,Washington,Spokane,Spokane,53-063-0016,34
47.663962,-117.257654,5,Washington,Spokane,Not in a city,53-063-0017,352
47.672482,-117.364852,1,Washington,Spokane,Spokane,53-063-0021,541
47.672482,-117.364852,2,Washington,Spokane,Spokane,53-063-0021,85
47.672482,-117.364852,3,Washington,Spokane,Spokane,53-063-0021,634
47.672482,-117.364852,5,Washington,Spokane,Spokane,53-063-0021,3884
47.682315,-116.76553,1,Idaho,Kootenai,Coeur d'Alene,16-055-0006,350
47.682315,-116.76553,2,Idaho,Kootenai,Coeur d'Alene,16-055-0006,166
47.692161,-114.163172,1,Montana,Lake,Polson,30-047-0028,703
47.692161,-114.163172,2,Montana,Lake,Polson,30-047-0028,257
47.69978,-117.42635,1,Washington,Spokane,Spokane,53-063-0047,511
47.69978,-117.42635,5,Washington,Spokane,Spokane,53-063-0047,257
47.715456,-117.042701,1,Washington,Spokane,Not in a city,53-063-9000,220
47.721597,-116.92615,1,Idaho,Kootenai,Post Falls,16-055-0014,60
47.7356,-122.556,1,Washington,Kitsap,Not in a city,53-035-0008,198
47.755,-122.2806,1,Washington,King,Lake Forest Park,53-033-0024,945
47.794821,-122.130681,1,Washington,King,Redmond,53-033-0027,349
47.803392,-104.485552,3,Montana,Richland,Not in a city,30-083-0001,5975
47.8064,-122.3167,1,Washington,Snohomish,Mountlake Terrace,53-061-0005,566
47.8064,-122.3167,3,Washington,Snohomish,Mountlake Terrace,53-061-0005,5499
47.8064,-122.3167,4,Washington,Snohomish,Mountlake Terrace,53-061-0005,1253
47.8679,-104.676944,3,Montana,Richland,Not in a city,30-083-0002,2968
47.878159,-95.029172,3,Minnesota,Beltrami,Red Lake,27-007-2304,4656
47.918596,-97.082314,1,North Dakota,Grand Forks,Grand Forks,38-035-0004,233
47.940861,-101.571583,3,North Dakota,Ward,Not in a city,38-101-0003,3288
47.948622,-91.495574,3,Minnesota,Lake,Not in a city,27-075-0005,5943
47.972085,-89.69098,3,Minnesota,Cook,Not in a city,27-031-7810,3828
48.054315,-122.171529,1,Washington,Snohomish,Marysville,53-061-1007,2449
48.054315,-122.171529,3,Washington,Snohomish,Marysville,53-061-1007,5457
48.054315,-122.171529,4,Washington,Snohomish,Marysville,53-061-1007,3326
48.054315,-122.171529,5,Washington,Snohomish,Marysville,53-061-1007,1795
48.11697,-123.464555,1,Washington,Clallam,Port Angeles,53-009-0009,74
48.12919,-122.77897,1,Washington,Jefferson,Port Townsend,53-031-0003,74
48.15278,-103.63951,3,North Dakota,Williams,Williston,38-105-0003,4993
48.20054,-114.305334,1,Montana,Flathead,Kalispell,30-029-0047,1158
48.20054,-114.305334,3,Montana,Flathead,Kalispell,30-029-0047,850
48.2469,-121.6031,1,Washington,Snohomish,Darrington,53-061-0020,809
48.2469,-121.6031,3,Washington,Snohomish,Darrington,53-061-0020,5707
48.2469,-121.6031,5,Washington,Snohomish,Darrington,53-061-0020,1765
48.2675,-116.572222,1,Idaho,Bonner,Sandpoint,16-017-0005,72
48.270633,-116.567724,1,Idaho,Bonner,Sandpoint,16-017-0004,120
48.274167,-116.550833,1,Idaho,Bonner,Sandpoint,16-017-0001,207
48.279805,-117.714376,1,Washington,Stevens,Not in a city,53-065-0009,59
48.317507,-107.862471,3,Montana,Phillips,Not in a city,30-071-0010,6200
48.363694,-114.189272,3,Montana,Flathead,Columbia Falls,30-029-0049,7088
48.36451,-120.121113,1,Washington,Okanogan,Twisp,53-047-0009,107
48.381075,-114.175681,1,Montana,Flathead,Columbia Falls,30-029-0007,398
48.391545,-115.553309,1,Montana,Lincoln,Libby,30-053-0018,1267
48.391545,-115.553309,2,Montana,Lincoln,Libby,30-053-0018,397
48.391545,-115.553309,3,Montana,Lincoln,Libby,30-053-0018,7072
48.39999,-119.51896,1,Washington,Okanogan,Not in a city,53-047-0013,47
48.39999,-119.51896,5,Washington,Okanogan,Not in a city,53-047-0013,3207
48.400407,-114.336962,1,Montana,Flathead,Whitefish,30-029-0009,946
48.400407,-114.336962,3,Montana,Flathead,Whitefish,30-029-0009,851
48.411632,-114.338189,1,Montana,Flathead,Whitefish,30-029-0039,121
48.431495,-122.31488,1,Washington,Skagit,Mount Vernon,53-057-0014,123
48.52059,-122.61428,3,Washington,Skagit,Anacortes,53-057-0011,2319
48.52059,-122.61428,5,Washington,Skagit,Anacortes,53-057-0011,2924
48.544448,-117.903425,5,Washington,Stevens,Colville,53-065-0005,1371
48.544722,-117.903611,1,Washington,Stevens,Colville,53-065-0004,62
48.64193,-102.4018,3,North Dakota,Burke,Not in a city,38-013-0004,7867
48.705486,-116.370001,1,Idaho,Boundary,Bonners Ferry,16-021-0002,299
48.760036,-122.456463,5,Washington,Whatcom,Bellingham,53-073-0019,2492
48.76278,-122.44028,1,Washington,Whatcom,Bellingham,53-073-0015,419
48.76278,-122.44028,3,Washington,Whatcom,Bellingham,53-073-0015,3382
48.876553,-102.56842,1,North Dakota,Burke,Lignite,38-013-0003,348
48.876553,-102.56842,2,North Dakota,Burke,Lignite,38-013-0003,349
48.9904,-102.7815,1,North Dakota,Burke,Not in a city,38-013-0002,338
49.135138,-102.984855,1,Canada,Saskatchewan,Not in a city,CC-011-0002,290
49.145602,-103.091252,1,Canada,Saskatchewan,Not in a city,CC-011-0001,323
55.351043,-131.650019,1,Alaska,Ketchikan Gateway,Ketchikan,02-130-0008,90
58.358875,-134.510427,1,Alaska,Juneau,Juneau,02-110-0026,206
58.365508,-134.516499,1,Alaska,Juneau,Juneau,02-110-0027,57
58.388497,-134.567237,1,Alaska,Juneau,Juneau,02-110-0004,1603
58.388497,-134.567237,3,Alaska,Juneau,Juneau,02-110-0004,8294
59.45315,-135.32125,1,Alaska,Skagway-Hoonah-Angoon,Not in a city,02-232-0001,12
59.46008,-135.31053,1,Alaska,Skagway-Hoonah-Angoon,Not in a city,02-232-0002,113
60.489167,-151.0693,3,Alaska,Kenai Peninsula,Soldotna,02-122-0008,1295
61.181083,-149.817389,1,Alaska,Anchorage,Anchorage,02-020-0044,354
61.205861,-149.824602,1,Alaska,Anchorage,Anchorage,02-020-0018,1218
61.205861,-149.824602,2,Alaska,Anchorage,Anchorage,02-020-0018,58
61.205861,-149.824602,3,Alaska,Anchorage,Anchorage,02-020-0018,8844
61.215027,-149.903111,3,Alaska,Anchorage,Anchorage,02-020-0052,2855
61.3267,-149.569707,3,Alaska,Anchorage,Anchorage,02-020-1004,7320
61.532508,-150.252229,1,Alaska,Matanuska-Susitna,Not in a city,02-170-0004,322
61.534163,-149.031655,1,Alaska,Matanuska-Susitna,Not in a city,02-170-0008,1508
61.534163,-149.031655,3,Alaska,Matanuska-Susitna,Not in a city,02-170-0008,6927
61.598796,-149.455255,1,Alaska,Matanuska-Susitna,Wasilla,02-170-0013,99
61.598796,-149.455255,3,Alaska,Matanuska-Susitna,Wasilla,02-170-0013,2939
61.598898,-149.10622,1,Alaska,Matanuska-Susitna,Palmer,02-170-0012,127
61.598898,-149.10622,3,Alaska,Matanuska-Susitna,Palmer,02-170-0012,6638
63.7232,-148.9676,1,Alaska,Denali,Not in a city,02-068-0003,340
64.752336,-147.347208,1,Alaska,Fairbanks North Star,North Pole,02-090-0033,397
64.759289,-147.372278,1,Alaska,Fairbanks North Star,North Pole,02-090-0039,44
64.762973,-147.310297,1,Alaska,Fairbanks North Star,Not in a city,02-090-0035,1768
64.762973,-147.310297,2,Alaska,Fairbanks North Star,Not in a city,02-090-0035,353
64.762973,-147.310297,4,Alaska,Fairbanks North Star,Not in a city,02-090-0035,106
64.83913,-147.872,1,Alaska,Fairbanks North Star,College,02-090-4003,97
64.840672,-147.722461,1,Alaska,Fairbanks North Star,Fairbanks,02-090-0010,2486
64.840672,-147.722461,2,Alaska,Fairbanks North Star,Fairbanks,02-090-0010,573
64.84569,-147.727413,1,Alaska,Fairbanks North Star,Fairbanks,02-090-0034,2167
64.84569,-147.727413,2,Alaska,Fairbanks North Star,Fairbanks,02-090-0034,616
